"Date Added","Sort Number","Product Details","Part Number","Master Part Number",Title,"CSV Reference","Option Text 1","Option Text 2","Option Text 3",Units,Description,Notes,Details,"Delivery Info",Specifications,Category,Section,Supplier,"Weight (in grams)","Live Stock",Price,"Special Offer Price","Main Image","Optional Image 1","Optional Image 2","Optional Image 3","Optional Image 4","Related Products","New Product",Buyable,Recycled,Featured,"Featured Special",Archived,"Show Online",Shipping,"Default Shipping Cost","Shipping Costs","Additional Information",Link,"Related Documents","YouTube Reference","SEO Information","The fields below are for optional SEO information.","Meta Title","Meta Description","Show in Sections (optional)"
09/08/24,,,part_1_737,,"*NEW Double Glazed Aluminium Window 1600 x 600 #3698",,,,,EA,"NEW Aluminium Window

- 1600w x 600h
- Double glazed
- Clear glass
- Right pane, awning opening (looking from the outside)
- Left pane, fixed sash
- Colour: Charcoal

- *There is only x1 of this window

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,650.00,0.00,3698.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit66b56b1832d68,,,,,,,,,
22/01/25,,,part_1_210,,"*NEW Double Glazed Aluminium Window 1600 x 600 #4036",,,,,EA,"NEW Aluminium Window

1600w x 600h
Double glazed
Clear glass
Left opening sash
Colour: White
One available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,625.00,0.00,4036.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit6790329159182,,,,,,,,,
22/01/25,,,part_1_4,,"*NEW Double Glazed Aluminium Window 2380 x 1585 #4035",,,,,EA,"NEW Aluminium Window

2380w x 1585h
Double glazed
Clear glass + Red glass Top Lites
4 sashes opening
Colour: White
only x1 of this window

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,950.00,0.00,4035.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit6790309496ae8,,,,,,,,,
13/09/24,,,part_1_1190,,"*NEW Double Glazed Aluminium Window 595 x 1000 #3831",,,,,EA,"NEW Aluminium Window

- 595w x 1000h
- Double glazed
- Opaque glass
- Safety glass
- Top pane, awning opening
- Bottom pane, fixed sash
- Colour: Charcoal

- *There is only x1 of this window

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,575.00,0.00,3831.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit66e3c002dd67b,,,,,,,,,
25/10/24,,,part_1_1563,,"*NEW Double Glazed Aluminium Window 595 x 1000 #3945",,,,,EA,"NEW Aluminium Window

- 595w x 1000h
- Double glazed
- Clear glass
- Awning opening 
- Colour: Charcoal

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,550.00,0.00,3945.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit671acf81d1332,,,,,,,,,
22/01/25,,,part_1_360,,"*NEW Double Glazed Aluminium Window 595 x 1000 #4042",,,,,EA,"NEW Aluminium Window

595w x 1000h
Double glazed
Opaque Safety Glass
Opening sash
Colour: Matt Black

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,550.00,0.00,40423.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit67903f06f3ff1,,,,,,,,,
11/10/24,,,part_1_1510,,"*NEW Double Glazed Aluminium Window 595 x 1395 #3912",,,,,EA,"NEW Aluminium Window

- 595w x 1395h
- Double glazed
- Clear glass
- Top pane, awning opening
- Bottom pane, fixed sash 
- Colour: Charcoal

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,595.00,0.00,3912.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit670889cb10fe0,,,,,,,,,
11/10/24,,,part_1_1511,,"*NEW Double Glazed Aluminium Window 595 x 1395 #3913",,,,,EA,"NEW Aluminium Window

- 595w x 1395h
- Double glazed
- Clear glass
- Top pane, awning opening
- Bottom pane, fixed sash 
- Colour: Charcoal

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,595.00,0.00,3913.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit67088b2f041f7,,,,,,,,,
25/10/24,,,part_1_1562,,"*NEW Double Glazed Aluminium Window 595 x 1395 #3944",,,,,EA,"NEW Aluminium Window

- 595w x 1395h
- Double glazed
- Clear glass
- Top pane, awning opening
- Bottom pane, fixed sash 
- Colour: Charcoal

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,595.00,0.00,3944.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit671acbc763edd,,,,,,,,,
25/10/24,,,part_1_1564,,"*NEW Double Glazed Aluminium Window 595 x 1395 #3946",,,,,EA,"NEW Aluminium Window

- 595w x 1395h
- Double glazed
- Opaque glass
- Top pane, awning opening
- Bottom pane, fixed sash
- Colour: Charcoal

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,595.00,0.00,3946.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit671ad0bc0ca98,,,,,,,,,
31/10/24,,,part_1_1579,,"*NEW Double Glazed Aluminium Window 595 x 1395 #3951",,,,,EA,"NEW Aluminium Window

- 595w x 1395h
- Double glazed
- Clear glass
- Top pane, awning opening
- Bottom pane, fixed sash
- Colour: Charcoal

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,595.00,0.00,3951.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit6722a54f1fc91,,,,,,,,,
22/07/24,,,part_1_522,,"*NEW Double Glazed Aluminium Window 595 x 995 #3634",,,,,EA,"NEW Aluminium Window

- 595w x 995h
- Double glazed
- Clear glass
- Awning opening
- Colour: Charcoal

- *There is only x1 of this window

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,535.00,0.00,3634.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit669db8814ae64,,,,,,,,,
26/07/24,,,part_1_546,,"*NEW Double Glazed Aluminium Window 595 x 995 #3642",,,,,EA,"NEW Aluminium Window

- 595w x 995h
- Double glazed
- Opaque glass
- Safety glass
- Top pane, awning opening
- Bottom pane, fixed sash 
- Colour: Charcoal

- *There is only x1 of this window

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,575.00,0.00,3642.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit66a2e31eb1288,,,,,,,,,
11/07/24,,,part_1_505,,"*NEW Double Glazed Aluminium Window 600 x 1000 #3627",,,,,EA,"NEW Aluminium Window

- 600w x 1000h
- Double glazed
- Opaque glass
- Awning opening

- *There is only x1 of this window

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, awning opening, awning window, awning opening window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,550.00,0.00,3627.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit668f4ae41ac46,,,,,,,,,
26/09/24,,,part_1_1433,,"*NEW Double Glazed Aluminium Window 700 x 1100 #3858",,,,,EA,"NEW Aluminium Window

- 700w x 1100h
- Double glazed
- Clear glass
- Awning opening
- Colour: Charcoal

- *There is only x1 of this window

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,595.00,0.00,3858.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit66f494a27a7a4,,,,,,,,,
22/01/25,,,part_1_838,,"*NEW Double Glazed Aluminium Window 750 x 1130 #4039",,,,,EA,"NEW Aluminium Window

750w x 1130h
Double glazed
Grey tint glass
Opening sash
Colour: White
One available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,550.00,0.00,40392.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit6790482e49144,,,,,,,,,
31/05/24,,,part_1_211,,"*NEW Double Glazed Aluminium Window 770 x 890 #3553",,,,,EA,"NEW Aluminium Window

- 770w x 890h
- Double glazed
- Clear glass
- Awning opening

- *There is only x1 of this window

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, clear window, clear glass window, new aluminium window, awning opening, awning window, awning opening window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,550.00,0.00,3553.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit66592ec9b8884,,,,,,,,,
22/01/25,,,part_1_446,,"*NEW Double Glazed Aluminium Window 780 x 1140 #4043",,,,,EA,"NEW Aluminium Window

780w x 1140h
Double glazed
Clear glass
Fixed sash (Non-Opening)
Colour: Black
One available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,325.00,0.00,40432.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit6790471b857a7,,,,,,,,,
14/11/24,,,part_1_1692,,"*NEW Double Glazed Aluminium Window 795 x 770 #3987",,,,,EA,"NEW Aluminium Window

- 795w x 770h
- Double glazed
- Clear glass
- Awning opening
- Colour: Matte Black

- *There is only x1 of this window

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,550.00,0.00,3987.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit673519c8e1571,,,,,,,,,
22/01/25,,,part_1_323,,"*NEW Double Glazed Aluminium Window 880 x 545 #4041",,,,,EA,"NEW Aluminium Window

880w x 545h
Double glazed
Grey tint
Opening sash
Colour: Charcoal
One available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,450.00,0.00,4041.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit6790333f606c1,,,,,,,,,
01/02/24,,,part_1_3545,,"*NEW Double Glazed Aluminium Window 905 x 1340 #3312",,,,,EA,"NEW Aluminium Window

- 905w x 1340h
- Double glazed
- Clear glass
- Awning opening
- Colour: Silver Pearl

- *There is only x1 of this window

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, clear window, clear glass window, new aluminium window, awning opening, awning window, awning opening window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,675.00,0.00,3312.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit65baa7bd2f5ba,,,,,,,,,
31/05/24,,,part_1_208,,"*NEW Double Glazed Aluminium Window 910 x 1185 #3556",,,,,EA,"NEW Aluminium Window

- 910w x 1185h
- Double glazed
- Tinted glass
- Awning opening
- Colour: White

- *There is only x1 of this window

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, clear window, clear glass window, new aluminium window, awning opening, awning window, awning opening window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,650.00,0.00,3556.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit665926111c707,,,,,,,,,
15/11/24,,,part_1_1706,,"*NEW Double Glazed Aluminium Window 915 x 790 #3995",,,,,EA,"NEW Aluminium Window

- 915w x 790h
- Double glazed
- Clear glass
- Awning opening
- Colour: Matte Black

- *There is only x1 of this window

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,575.00,0.00,3996ed.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit673698db6f923,,,,,,,,,
22/01/25,,,part_1_361,,"*NEW Double Glazed Aluminium Window 945 x 820 #4038",,,,,EA,"NEW Aluminium Window

945w x 820h
Double glazed
Clear glass
Opening sash
Colour: Grey
One available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,495.00,0.00,4038.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit679045cf9aac1,,,,,,,,,
14/11/24,,,part_1_1694,,"*NEW High Wind Zone Double Glazed Aluminium Stackerslider Door 3200 x 2200 #3989",,,,,EA,"NEW Double Glazed Aluminium Stackerslider Door

- 3200w x 2200h
- Double glazed
- High wind zone
- Clear glass
- Stacker Sliding, right to left (looking from the outside)
- Top left pane, awning opening
- Internal access only

- *There is only x1 of these doors

Keywords: Aluminium door, sliding door, new ranchslider, new sliding door, new slider, ranch slider, Ranch Slider, new door, new, door, new aluminium door, Aluminium joinery, Ranch Sliding Door, new aluminium ranchsider, double glazed sliding door, double glazed ranchslider",,,,"{�table�:[],�options�:[]}","New Aluminium Sliding Doors",,,0,1,4250.00,0.00,3989.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit67352063e8780,,,,,,,,,
22/01/25,,,part_1_21,,"*NEW Single Glazed Aluminium Window 765 x 700 #4040",,,,,EA,"NEW Aluminium Window

765w x 700h
Single glazed
Clear glass
Opening sash
Colour: Ironsand
One available

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,395.00,0.00,4040.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit6790319c5338c,,,,,,,,,
25/01/25,,,part_1_1733,,"*NEW* Aluminium Double Glazed Window 1195 x 600 #4053",,,,,EA,"NEW Double Glazed Aluminium Window

- 1195w X 600h
- Double glazed
- Clear glass
- Opening Window Sash
- Colour: Mist Green

Keywords: Aluminium window, double glazed, double glazed window, new double glazed window, new aluminium window, double glazed aluminium window",,,,"{�table�:[],�options�:[]}","Aluminium Windows",,,0,1,495.00,0.00,4053.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit679401591c062,,,,,,,,,
12/10/22,,,part_1_2346,,"*NEW* Double Glazed Aluminium French Door 1200 x 2000 #2409",,,,,EA,"NEAR NEW Aluminium French Door

- 1200w x 2000h
- Double glazed
- Vision rail
- Right leading 
- Colour: Matte Black
- INCLUDES: Keys

-*NOTE: This door has a few scratches.

- We normally sell this door NEW for $1995 with an additional cost of a timber liner for $75. 
- **This door already has a timber liner attached 

- Professionally glazed and guaranteed.

NZ Made to NZ standards

Keywords: Building, Door, NZ Made, French door, french, new french door, new door, aluminium door, aluminium door, arctic white, ironsand, silver pearl, french, double glazed",,,,"{�table�:[],�options�:[]}","Recycled French Doors",,,0,1,2565.00,0.00,2410.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit6345ed676076d,,,,,,,,,
20/02/23,,,part_1_2777,,"*NEW* Double Glazed Aluminium French Door 1200 x 2000 #2770",,,,,EA,"NEW Aluminium French Door

**We sell this product as apart of our standard sized NEW Aluminium joinery. This door is normally $2250 with an additional cost of a timber liner for $75. However, this door already has a timber liner attached. This is reflected in the price**

This product meets NZ manufacturing standards & is supplied by a leading New Zealand manufacturer. 
All components are sealed & assembled by the manufacturer.
We don’t offer kit-set style joinery that is clipped together by the retailer.
Our sales team is happy to answer any queries you have regarding this. 

- 1200w x 2000h
- Double glazed
- Vision rail
- Timber Jamb liner H3 PP FJ attached
- Colour: Matte Black 
- Right leading
- Doors open out
- INCLUDES: Keys

Professionally glazed and guaranteed
NZ Made to NZ standards

Keywords: Building, Door, NZ Made, French door, french, new french door, new door, aluminium door, aluminium door, arctic white, ironsand, silver pearl, french, double glazed",,,,"{�table�:[],�options�:[]}","Recycled French Doors",,,0,1,2300.00,0.00,2770.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit63f2c22c547fa,,,,,,,,,
09/03/23,,,part_1_2835,,"*NEW* Double Glazed Aluminium French Door 1200 x 2000 #2816",,,,,EA,"NEW Aluminium French Door

This product meets NZ manufacturing standards & is supplied by a leading New Zealand manufacturer. 
All components are sealed & assembled by the manufacturer.
We don’t offer kit-set style joinery that is clipped together by the retailer.
Our sales team is happy to answer any queries you have regarding this. 

- 1200w x 2000h
- Double glazed
- Vision rail
- Timber Jamb liner H3 PP FJ attached
- Colour: Ironsand 
- Right leading
- Doors open out
- INCLUDES: Keys

Professionally glazed and guaranteed
NZ Made to NZ standards

Keywords: Double Glazed, Building, Door, NZ Made, French door, french, new french door, new door, aluminium door, aluminium door, arctic white, ironsand, silver pearl, french, double glazed",,,,"{�table�:[],�options�:[]}","Recycled French Doors",,,0,1,1995.00,0.00,2816frenchdoor.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit640911723e74d,,,,,,,,,
17/04/23,,,part_1_2926,,"*NEW* Double Glazed Aluminium French Door 1550 x 2000 Matte Black #2888",,,,,EA,"NEW Aluminium French Door

**We sell this product as apart of our standard sized NEW Aluminium joinery. This door is normally $2515 with an additional cost of a timber liner for $75. However, this door already has a timber liner attached. This is reflected in the price**

This product meets NZ manufacturing standards & is supplied by a leading New Zealand manufacturer. 
All components are sealed & assembled by the manufacturer.
We don’t offer kit-set style joinery that is clipped together by the retailer.
Our sales team is happy to answer any queries you have regarding this. 

- 1550w x 2000h
- Double glazed
- Vision rail
- Timber Jamb liner H3 PP FJ attached
- Colour: Matt Black 
- Left leading 
- Doors open out
- INCLUDES: Keys

Professionally glazed and guaranteed
NZ Made to NZ standards

Keywords: Building, Door, NZ Made, French door, french, new french door, new door, aluminium door, aluminium door, arctic white, ironsand, silver pearl, french, double glazed",,,,"{�table�:[],�options�:[]}","Recycled French Doors",,,0,1,2565.00,0.00,2888.jpg,,,,,,Y,N,N,N,N,N,N,,0.00,edit643c6379a8f0c,,,,,,,,,
